benchmark,protocol,family,seed,comparison,metric,direction,positive_variant,negative_variant,positive_metric,negative_metric,delta_positive_better,requirement_satisfied,valid_for_comparison,positive_rows,negative_rows,positive_constant_score_rate,negative_constant_score_rate,positive_first_option_prediction_rate,negative_first_option_prediction_rate,positive_tokenizer_sources,negative_tokenizer_sources,positive_tokenizer_classes,negative_tokenizer_classes,positive_tokenizer_vocab_sizes,negative_tokenizer_vocab_sizes,notes,positive_jsonl,negative_jsonl,run_dir
globalopinionqa,figure9_1b,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.1416666667,0.125,0.01666666667,1,1,120,120,0.008333333333,0,0.2916666667,0.2833333333,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/figure9_1b/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/figure9_1b/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/figure9_1b/llama32_1b/seed_41/globalopinionqa
globalopinionqa,figure9_3b,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.2083333333,0.175,0.03333333333,1,1,120,120,0,0,0.3166666667,0.325,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/figure9_3b/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/figure9_3b/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/figure9_3b/llama32_1b/seed_41/globalopinionqa
globalopinionqa,letter_country_first,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.3166666667,0.3083333333,0.008333333333,1,1,120,120,0,0,0.2833333333,1,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/letter_country_first/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/letter_country_first/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/letter_country_first/llama32_1b/seed_41/globalopinionqa
globalopinionqa,letter_legacy,llama32_1b,seed_41,I+ vs I-,accuracy,higher_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.3166666667,0.3083333333,0.008333333333,1,1,120,120,0,0,0.2833333333,1,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/letter_legacy/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/letter_legacy/llama32_1b/seed_41/globalopinionqa/globalopinionqa_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalopinionqa/letter_legacy/llama32_1b/seed_41/globalopinionqa
worldvaluebench,figure9_1b,maple_1b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2527777778,0.1666666667,-0.08611111111,0,1,120,120,0,0,0.5166666667,0.2333333333,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/maple_1b/seed_41/worldvaluebench
worldvaluebench,figure9_3b,maple_1b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.1694444444,0.4138888889,0.2444444444,1,1,120,120,0,0,0.2333333333,0.2166666667,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/maple_1b/seed_41/worldvaluebench
worldvaluebench,letter_country_first,maple_1b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3305555556,0.3805555556,0.05,1,1,120,120,0,0,0.7166666667,0.9916666667,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/maple_1b/seed_41/worldvaluebench
worldvaluebench,letter_legacy,maple_1b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3777777778,0.375,-0.002777777778,0,1,120,120,0,0,0.4166666667,1,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/maple_1b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/maple_1b/seed_41/worldvaluebench
worldvaluebench,figure9_1b,maple_3b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3055555556,0.1666666667,-0.1388888889,0,1,120,120,0,0,0.4666666667,0.2333333333,/path/to/metacul/models/combined_with_metadata_3b,/path/to/metacul/models/combined_without_metadata_3b,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/maple_3b/seed_41/worldvaluebench
worldvaluebench,figure9_3b,maple_3b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.5527777778,0.2722222222,-0.2805555556,0,1,120,120,0,0,0.3583333333,0.8,/path/to/metacul/models/combined_with_metadata_3b,/path/to/metacul/models/combined_without_metadata_3b,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/maple_3b/seed_41/worldvaluebench
worldvaluebench,letter_country_first,maple_3b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.375,0.375,0,0,1,120,120,0,0,1,1,/path/to/metacul/models/combined_with_metadata_3b,/path/to/metacul/models/combined_without_metadata_3b,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/maple_3b/seed_41/worldvaluebench
worldvaluebench,letter_legacy,maple_3b,seed_41,T+I+ vs T-I-,overall_emd,lower_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3944444444,0.4333333333,0.03888888889,1,1,120,120,0,0,0.9333333333,0.7666666667,/path/to/metacul/models/combined_with_metadata_3b,/path/to/metacul/models/combined_without_metadata_3b,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/maple_3b/seed_41/worldvaluebench/worldvaluebench_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/maple_3b/seed_41/worldvaluebench
worldvaluebench,figure9_1b,llama32_1b,seed_41,I+ vs I-,overall_emd,lower_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.8333333333,0.2333333333,-0.6,0,1,120,120,0,0,0.2833333333,0.475,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_1b/llama32_1b/seed_41/worldvaluebench
worldvaluebench,figure9_3b,llama32_1b,seed_41,I+ vs I-,overall_emd,lower_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.2944444444,0.4694444444,0.175,1,1,120,120,0,0,0.1583333333,0.01666666667,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/figure9_3b/llama32_1b/seed_41/worldvaluebench
worldvaluebench,letter_country_first,llama32_1b,seed_41,I+ vs I-,overall_emd,lower_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.3722222222,0.375,0.002777777778,1,1,120,120,0,0,0,1,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_country_first/llama32_1b/seed_41/worldvaluebench
worldvaluebench,letter_legacy,llama32_1b,seed_41,I+ vs I-,overall_emd,lower_is_better,llama3_chat_with_metadata,llama3_chat_without_metadata,0.3722222222,0.375,0.002777777778,1,1,120,120,0,0,0,1,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_with_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/llama32_1b/seed_41/worldvaluebench/worldvaluebench_llama3_chat_without_metadata.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/worldvaluebench/letter_legacy/llama32_1b/seed_41/worldvaluebench
globalmmlu_cs,figure9_1b,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.3,0.2333333333,0.06666666667,1,1,120,120,0,0,0.4416666667,0.3833333333,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_1b/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_1b/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_1b/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,figure9_3b,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2416666667,0.2583333333,-0.01666666667,0,1,120,120,0,0,0.3916666667,0.2666666667,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_3b/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_3b/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_3b/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,letter_country_first,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2083333333,0.2416666667,-0.03333333333,0,1,120,120,0,0,0.35,0.875,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/letter_country_first/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/letter_country_first/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/letter_country_first/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,letter_legacy,maple_1b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,0.2833333333,0.2333333333,0.05,1,1,120,120,0,0,0.375,0.6666666667,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.2-1B,PreTrainedTokenizerFast,PreTrainedTokenizerFast,128000,128000,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tplus_eplus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs/globalmmlu_cs_custom_tminus_eminus.jsonl,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/letter_legacy/maple_1b/seed_41/globalmmlu_cs
globalmmlu_cs,figure9_1b,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,,,,0,0,,,,,,,,,,,,,missing_positive_or_negative,,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_1b/maple_3b/seed_41/globalmmlu_cs
globalmmlu_cs,figure9_3b,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,,,,0,0,,,,,,,,,,,,,missing_positive_or_negative,,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/figure9_3b/maple_3b/seed_41/globalmmlu_cs
globalmmlu_cs,letter_legacy,maple_3b,seed_41,T+I+ vs T-I-,accuracy,higher_is_better,custom_tplus_eplus,custom_tminus_eminus,,,,0,0,,,,,,,,,,,,,missing_positive_or_negative,,,/path/to/metacul/results/external_protocol_probes_tokenizerfix_20260504_120/globalmmlu_cs/letter_legacy/maple_3b/seed_41/globalmmlu_cs
